CP013741.1	AL450380.1	97.561	41	1	0	962320	962360	1164313	1164273	4.94e-09	71.3
CP013741.1	AL450380.1	95.455	44	2	0	3139243	3139286	1915427	1915470	4.94e-09	71.3
CP013741.1	AL450380.1	100.000	37	0	0	3139299	3139335	1629739	1629703	1.78e-08	69.4
CP013741.1	AL450380.1	100.000	37	0	0	962375	962411	1629739	1629703	1.78e-08	69.4
CP013741.1	AL450380.1	100.000	37	0	0	962322	962358	1629739	1629703	1.78e-08	69.4
CP013741.1	AL450380.1	92.000	50	3	1	1623373	1623422	1777823	1777871	1.78e-08	69.4
CP013741.1	AL450380.1	91.837	49	4	0	962313	962361	1915421	1915469	1.78e-08	69.4
CP013741.1	AL450380.1	95.349	43	2	0	2942871	2942913	1915469	1915427	1.78e-08	69.4
CP013741.1	AL450380.1	95.349	43	2	0	2942820	2942862	1915469	1915427	1.78e-08	69.4
CP013741.1	AL450380.1	95.349	43	2	0	2942769	2942811	1915469	1915427	1.78e-08	69.4
CP013741.1	AL450380.1	95.349	43	2	0	2942718	2942760	1915469	1915427	1.78e-08	69.4
CP013741.1	AL450380.1	95.349	43	2	0	2942667	2942709	1915469	1915427	1.78e-08	69.4
CP013741.1	AL450380.1	85.075	67	9	1	3572142	3572207	1164326	1164260	6.39e-08	67.6
CP013741.1	AL450380.1	95.122	41	2	0	1916521	1916561	1915467	1915427	2.30e-07	65.8
CP013741.1	AL450380.1	93.182	44	3	0	1623373	1623416	2884050	2884093	2.30e-07	65.8
CP013741.1	AL450380.1	95.122	41	2	0	1923184	1923224	2884090	2884050	2.30e-07	65.8
CP013741.1	AL450380.1	89.796	49	5	0	2322032	2322080	1071459	1071507	8.26e-07	63.9
CP013741.1	AL450380.1	89.583	48	5	0	1623374	1623421	126654	126607	2.97e-06	62.1
CP013741.1	AL450380.1	91.111	45	4	0	2322093	2322137	1071463	1071507	2.97e-06	62.1
CP013741.1	AL450380.1	91.111	45	4	0	2645224	2645268	1164269	1164313	2.97e-06	62.1
CP013741.1	AL450380.1	100.000	33	0	0	2729819	2729851	1258591	1258623	2.97e-06	62.1
CP013741.1	AL450380.1	89.583	48	4	1	1808525	1808572	1164313	1164267	1.07e-05	60.2
CP013741.1	AL450380.1	92.683	41	3	0	2645282	2645322	1164273	1164313	1.07e-05	60.2
CP013741.1	AL450380.1	90.909	44	4	0	797162	797205	2884093	2884050	1.07e-05	60.2
CP013741.1	AL450380.1	87.755	49	6	0	1451663	1451711	1071507	1071459	3.84e-05	58.4
CP013741.1	AL450380.1	97.059	34	1	0	2645336	2645369	1164273	1164306	3.84e-05	58.4
CP013741.1	AL450380.1	100.000	30	0	0	797166	797195	126616	126645	1.38e-04	56.5
CP013741.1	AL450380.1	100.000	30	0	0	804126	804155	126616	126645	1.38e-04	56.5
CP013741.1	AL450380.1	100.000	30	0	0	804180	804209	126616	126645	1.38e-04	56.5
CP013741.1	AL450380.1	94.595	37	1	1	4017502	4017538	305945	305910	1.38e-04	56.5
CP013741.1	AL450380.1	92.308	39	3	0	1451606	1451644	1071507	1071469	1.38e-04	56.5
CP013741.1	AL450380.1	92.308	39	3	0	1451549	1451587	1071507	1071469	1.38e-04	56.5
CP013741.1	AL450380.1	92.308	39	3	0	1451492	1451530	1071507	1071469	1.38e-04	56.5
CP013741.1	AL450380.1	100.000	30	0	0	1240377	1240406	2324465	2324436	1.38e-04	56.5
CP013741.1	AL450380.1	94.444	36	2	0	2674608	2674643	2884058	2884093	1.38e-04	56.5
CP013741.1	AL450380.1	100.000	29	0	0	2674611	2674639	126644	126616	4.97e-04	54.7
CP013741.1	AL450380.1	100.000	29	0	0	4233418	4233446	372412	372440	4.97e-04	54.7
CP013741.1	AL450380.1	100.000	28	0	0	1457231	1457258	126618	126645	0.002	52.8
CP013741.1	AL450380.1	100.000	28	0	0	3518112	3518139	1071480	1071507	0.002	52.8
CP013741.1	AL450380.1	100.000	28	0	0	804182	804209	1777860	1777833	0.002	52.8
CP013741.1	AL450380.1	100.000	28	0	0	804128	804155	1777860	1777833	0.002	52.8
CP013741.1	AL450380.1	100.000	28	0	0	2121729	2121756	2222875	2222848	0.002	52.8
